text,label
The Anti-Corruption Bureau has filed a charge sheet naming your Aadhaar in a narcotics trafficking case worth crores. You have 90 minutes to appear before our online court or face immediate consequences.,1
"Your PhonePe account shows a refund of Rs 40,000 from a merchant dispute resolution. Claim it by entering your UPI PIN at the secured refund portal link we sent you.",2
Share the OTP received on your phone to complete the KYC reverification mandated by SEBI. Failure will suspend your demat account within 1 hour.,3
Your phone number has been traced to illegal narcotics trafficking operations. DCP Kavita Joshi from TRAI is conducting this investigation. This call is being recorded as evidence.,1
Paytm confirms: Split payment of Rs 999 settled with Swiggy. Transaction completed successfully. Ref: TXN2568262547. Thank you for using Paytm.,0
"Freelance content writer opportunity: earn Rs 2,000 per article for Fortune 500 company clients. Pay Rs 500 for platform registration and get your first assignment within 24 hours.",1
"Rs 1,500 received in your BHIM UPI wallet from Swiggy. Current balance: Rs Rs 3,21,500. For help, visit BHIM UPI Help Center within the official app.",0
"Your secure OTP for PNB credit card transaction is 900668. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0
"Our Bitcoin staking program on WazirX locks your coins for 90 days and returns 300% APY. No risk. Principal guaranteed by our licensed financial firm. Minimum stake: Rs 50,000.",2
Your Swiggy order #185307616 is confirmed. Payment of Rs 450 received via UPI. Expected delivery: today. You can track your order anytime in the Swiggy app.,0
"Bank of Baroda Fraud Alert: A Rs 25,000 transaction on your account ending 4821 is pending verification. Approve or deny at bankofbaroda-transaction.in before it is processed.",3
"Your vehicle third-party insurance has a pending cashback of Rs 40,000 from last year's excess premium. Pay Rs 1,500 as processing fee at the portal to receive the refund immediately.",2
"Cheque no. 123456 of Rs 380 presented against your IndusInd Bank a/c **8888 has been cleared on 10-May-2026. Updated balance: Rs 8,900. For queries use IndusInd Bank net banking.",0
URGENT SBI Notice: Credit card ending 1111 will be permanently deactivated in 6 hours if KYC is not completed. Update now: sbi-kyc.net,3
Your ICICI Bank net banking OTP is 549954. Use it to complete your login. Do not share this code with anyone. ICICI Bank never asks for OTPs.,0
"BSNL reminder: Your postpaid bill of Rs 850 is due in 3 days. Pay via the BSNL app, website or nearest store to avoid late charges. Thank you.",0
We have a court order to seize your assets in connection with a hawala dealings case. Mumbai Crime Branch officers are en route to your address. Cooperate by calling back immediately to halt the action.,1
Final warning from the Enforcement Directorate: your Passport is linked to active identity theft proceedings. Transfer Rs 5 lakh to the government escrow account within 1 hour to avoid arrest.,1
"Your Bank of India EMI of Rs 3,500 for account ending 9012 has been successfully debited. Thank you for your timely payment. Remaining tenure: 36 months.",0
Alert from Interpol: suspicious online fraud activity detected linked to your Passport. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
Canara Bank SMS: Your net banking OTP is 791617. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0
HDFC Bank: Unusual activity detected on account ending 8901. Debit card temporarily blocked. Verify identity at hdfc-verify.in to restore access.,3
Your LinkedIn profile has been viewed by a recruiter at Byju's for a Business Analyst opening in Gurgaon. Update your profile to increase your chances. Good luck!,0
NEFT outward: Rs 450 debited from Union Bank of India a/c **7832 to Amazon on 12-May-2026. UTR: TXN3642587173. Funds should reach beneficiary within 2 hours.,0
Amazon Exchange offer: Your exchange request for order #110805781 is accepted. Pickup scheduled for 2-3 days. New product delivery in 2-3 days after quality check.,0
"Our trading algorithm has 15% accuracy backed by 3 years of live data. Start with Rs 25,000 and watch your money grow. Withdraw anytime, no lock-in period.",2
Bank of India confirms: Rs 380 debited toward your credit card payment ending 4821. Payment received successfully. Your outstanding balance has been updated. Thank you.,0
"Hi, I am Pooja, an IPS officer. I urgently need Rs 40,000 transferred to a safe account before a raid. I will return double once this case is closed. Please help me out right now.",4
"Cheque no. 123456 of Rs 450 presented against your PNB a/c **5623 has been cleared on 10-May-2026. Updated balance: Rs 8,900. For queries use PNB net banking.",0
"Amazon Great Indian Festival Lucky Draw: You have been selected to receive USD 50,000. Pay a delivery and documentation fee of Rs 2,500 to receive your prize at your address.",2
Paytm confirms: Split payment of Rs 999 settled with Myntra. Transaction completed successfully. Ref: TXN7721476160. Thank you for using Paytm.,0
"This is a message from Deepika Padukone's official team. You have been selected to receive a personal gift of Rs 1 lakh. Pay Rs 5,000 as customs clearance to receive the parcel at your address.",2
422265 is your Yes Bank MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even Yes Bank staff will never ask.,0
LinkedIn: Neha Gupta from Flipkart has sent you a connection request along with a message about a Customer Support opportunity. View the request in your LinkedIn app.,0
"Hello. I know your password is [summer2023]. I have been monitoring your device for months. Pay Rs 25,000 in crypto or I will share your browsing history and private images with everyone you know.",2
"Celebrity endorsement: Mukesh Ambani has personally invested in our Solana fund. Join with Rs 25,000 and receive 200% guaranteed returns. Verified by major global exchanges.",2
Deputy Commissioner Neha Khanna here from Narcotics Control Bureau. A case of PMLA violation has been filed using your SIM card. Do not disconnect. Stay on this call until further instructions.,1
Swiggy: Your order #605911655 has been delivered successfully. We hope you love your purchase! Rate your experience on the Swiggy app to help other customers.,0
Bank of Baroda Security: Your account ending 8901 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1
Your ex-partner has shared your private videos with us. We are distributing them online unless you pay Rs 5 lakh within 20 minutes. Send to the UPI ID provided in this message immediately.,2
Reminder: Your SIP of Rs 380 in HDFC Top 100 Fund will be debited from your bank account on the 5th of this month. Ensure adequate balance. Happy investing!,0
Urgent notice: NCB has registered a First Information Report against you for narcotics trafficking. DCP Sunil Kapoor is handling your case. Do not inform family or it will be treated as obstruction.,1
"Your Kotak Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at kotak-portal.in within 24 hours.",3
"Income Tax Department: A refund of Rs 50,000 has been processed for your PAN card. To receive it, update your bank details at incometax-refund.net and pay Rs 5,000 as portal fee.",1
Action required: Bank of Baroda detected that your registered mobile number does not match records. Update KYC within 48 hours to avoid suspension.,3
"Your intimate images shared in our private group are now in our possession. To prevent them from being posted publicly, deposit Rs 5 lakh within 90 minutes. No payment means public leak.",2
Bank of Baroda: Unusual activity detected on your account ending 3333. Your debit card has been temporarily blocked. Verify your identity at bankofbaroda-verify.in to restore access.,3
"Lucky Winner Alert: Your number was drawn in the Flipkart Big Billion Days cashback lottery. Prize: Rs 25 lakh. Pay Rs 2,500 as a refundable security deposit to claim.",2
"Google Pay Alert: Rs 650 received from Flipkart. Your wallet balance is Rs Rs 56,200. Transaction ref: TXN9252767362. View details in the Google Pay app.",0
Your Aadhaar has been found in a database seized during a illegal transactions raid. Deputy Commissioner Rajan Patel from RBI Cybercrime Division requires your immediate cooperation. Failure to comply will result in prosecution.,1
